time_s,rms,onset_strength,spectral_centroid,spectral_bandwidth,spectral_contrast,pitch_midi,pitch_confidence,beat_phase,rhythm_density,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
58.336000,0.13235009,0.73761741,2268.92052452,3807.17173290,23.69972674,40.02399326,0.29911034,0.20707965,0.16666667,-209.26332050,142.11665889,9.29171293,47.40537938,2.46914063,38.89220062,-4.19513184,12.73532202,-1.71018182,-3.75720928,-18.41113453,15.42538016,21.03583869,-0.68508617,0.71958023,0.62287486,-0.82216360,-1.45556461,-1.96961026,0.52999823,0.71256146,1.35407962,0.22718007,-0.73168952,0.32237311,-0.70247087,0.01970883,0.01164199,0.02164558,0.06247262,1.00000000,0.07963706,0.02697745,0.05289641,0.04522463,0.01653081,0.01724986,0.24946002
58.346667,0.12840088,0.70225605,2137.48665703,3731.15918021,21.25230453,39.81437146,0.32212158,0.22595870,0.16666667,-206.03102643,145.72795189,12.51234482,47.68559531,-1.91463026,41.68348164,1.45770734,14.29996982,-0.76692534,-3.23842325,-17.56842766,12.52851946,20.99316440,-0.25730378,0.67373017,0.58064835,-0.59245660,-1.96215320,-2.05798249,0.72867776,1.18787308,1.03129320,-0.04270861,-0.43963930,-0.08004723,-0.53518662,0.02353428,0.01261433,0.02403630,0.05804995,1.00000000,0.08273326,0.02511067,0.05501410,0.04697764,0.01308993,0.01444777,0.24938816
58.357333,0.13593777,0.64071255,2237.07460697,3698.67071840,22.92724921,40.74682182,0.32471842,0.24483776,0.16666667,-201.80853967,149.39821193,10.46490827,42.85959263,-11.96316782,39.48775154,2.28726610,14.64197602,2.61527297,-2.08955052,-20.53589409,8.12597956,16.97389788,0.30655315,0.59191467,0.40252214,-0.67265322,-2.12967108,-1.69493713,0.96051789,1.24776063,0.29940643,-0.33463721,-0.19152518,-0.15471737,-0.16973361,0.02693469,0.01394490,0.02468982,0.05427289,1.00000000,0.09270945,0.02250998,0.05707111,0.04557801,0.01360721,0.01563257,0.25398158
58.368000,0.14095511,0.90888986,2084.60951950,3595.50014102,21.76688285,39.32319583,0.31398526,0.26371681,0.16666667,-203.32856339,150.73199814,12.99991112,43.81864104,-9.96368052,38.99985860,1.63090291,13.35931673,4.05526021,-0.70927441,-17.91443447,11.87664612,16.06341659,0.59349253,0.22939758,0.19838984,-0.39643614,-1.81070345,-1.29230171,0.66412178,0.86723997,-0.09771299,-0.30491081,0.19251808,-0.22103377,-0.21996760,0.02865920,0.01274412,0.02577643,0.05219358,1.00000000,0.09656143,0.02346167,0.05376942,0.04417827,0.01355273,0.01606546,0.26020137
58.378667,0.13531499,1.14262230,2176.28935163,3688.14117242,21.97029458,40.98126765,0.32630666,0.28259587,0.16666667,-204.92431696,146.00855163,9.94850139,41.26336637,-10.49213949,37.74624019,1.40203085,15.85797295,1.21316418,-1.22188109,-15.39525738,9.39544286,15.09623624,0.48746693,0.04514467,-0.00688409,-0.05308959,-0.93446121,-0.94397953,0.17816846,0.58112302,-0.00396896,-0.05840577,0.45921283,0.02766205,-0.16542642,0.02877773,0.01456416,0.02740131,0.05248998,1.00000000,0.09529054,0.02641449,0.05349355,0.04256426,0.01485734,0.01767124,0.26990530
58.389333,0.13622992,0.71853583,2273.00529862,3798.25435797,21.09562912,39.02794660,0.31035375,0.30147493,0.08333333,-201.57799994,147.37952925,12.51779091,43.07755895,-11.65886335,34.16455120,2.28159382,18.98116006,-0.75184383,-4.39779808,-17.97379130,12.29802575,17.72607875,-0.03188261,-0.24133665,-0.15568136,0.24784958,-0.25448941,-1.03670129,-0.48103939,0.10415358,-0.26289194,-0.09741764,0.71842087,0.38892239,0.02365402,0.02695975,0.01503669,0.02689042,0.05278865,1.00000000,0.08840605,0.03007528,0.05052228,0.04292931,0.01698176,0.01823914,0.27387975
58.400000,0.13385545,0.71324829,2199.99991232,3747.15428411,21.01221057,40.94368698,0.32723792,0.32035398,0.08333333,-201.20415573,146.40304790,11.68228009,43.69168547,-10.63697244,33.95279585,4.75095730,19.34697051,-1.78943623,-5.80523755,-19.25701186,14.33838654,19.14454396,-0.32706078,-0.30979499,0.02463321,0.84587704,0.36968804,-0.64750836,-0.50290501,-0.19471909,-0.35209723,-0.00602468,0.96162240,0.48725205,0.20604019,0.02376962,0.01480402,0.02676374,0.05260888,1.00000000,0.08014449,0.03645275,0.05016135,0.04411278,0.01513963,0.01772597,0.27407943
58.410667,0.13323794,0.88350403,2244.71650730,3749.96726704,22.57709144,39.46011524,0.30826083,0.33923304,0.08333333,-204.04210090,144.42475230,11.26540878,46.98149602,-8.62816519,34.50690051,-0.14552813,16.25119969,-0.06503861,-3.31221351,-16.20325296,11.78658847,17.27054327,-0.58170513,-0.31142031,-0.08372216,0.87220965,0.14466213,-0.49377448,-0.54988954,-0.40854504,-0.08439455,0.10612673,0.85859286,0.06938152,-0.06708590,0.02128690,0.01426156,0.02640933,0.05085016,1.00000000,0.06781697,0.03511322,0.04682400,0.04441760,0.01607082,0.01706015,0.27452730
58.421333,0.12545401,0.87657012,2147.83075499,3689.03622359,21.04671222,40.28311953,0.31336984,0.35811209,0.08333333,-204.18284356,146.10692780,9.63549781,46.90633417,-6.75192829,34.09124817,-1.71469663,16.23078678,1.10799936,-1.79797865,-13.17142501,13.18521069,19.84541962,-0.86178630,0.04744038,0.05366980,0.88125469,0.08408409,-0.31007571,-0.46431685,-0.32655434,0.58588332,0.30361266,0.98943897,-0.18119240,-0.52382474,0.01839798,0.01500673,0.02649785,0.05040062,1.00000000,0.06258386,0.03635782,0.04749277,0.04506824,0.01490767,0.01614023,0.27366845
58.432000,0.13246006,0.67465490,2200.78569457,3707.38084182,22.92777158,40.45525640,0.29188446,0.37699115,0.08333333,-205.30180915,147.63136406,11.23298878,46.17977557,-10.27195053,33.37517995,-2.70542754,12.35247461,-0.76904977,-2.47105812,-12.20561858,13.37722488,17.57869311,-1.11338046,0.05348837,-0.17897277,0.55350358,-0.12545053,-0.00018236,-0.25962311,-0.38715286,1.06102939,0.57099103,0.95464141,-0.68719960,-0.92664057,0.01616195,0.01649524,0.02411831,0.05072571,1.00000000,0.05843069,0.03487492,0.04654817,0.04786380,0.01414519,0.01663516,0.27000605
58.442667,0.12554887,0.66022136,2102.96773701,3635.92531628,20.72404382,39.42776292,0.30889942,0.39587021,0.08333333,-204.98922858,147.76626877,12.62919552,49.97942909,-8.81442485,35.73554377,0.16108307,12.97240441,0.83292807,-0.84193029,-11.94772080,12.54230168,16.66733546,-0.92604271,0.16764072,0.07143896,0.07488947,-0.57324625,0.20040786,-0.00870112,-0.53489453,0.99818376,0.63243846,0.78367251,-0.72375148,-1.07058721,0.01520808,0.01599582,0.02536040,0.04947093,1.00000000,0.05510452,0.03194271,0.04562787,0.04325438,0.01499767,0.01672213,0.26302935
58.453333,0.13301410,0.71503416,2195.54280112,3676.04022190,22.53089597,40.92947638,0.31299049,0.41474926,0.08333333,-209.39888011,144.69051832,10.88765468,48.00996825,-10.71675205,33.46133629,-1.57680519,13.48870625,2.35876318,-1.36752123,-12.02667714,10.30591921,13.77727754,-0.49820226,0.32170379,0.20082529,-0.53295781,-0.80770527,0.36480079,0.33501672,-0.35305541,0.82080315,0.54301837,0.50444702,-0.49754667,-0.88041914,0.01538129,0.01512247,0.02462398,0.04949206,1.00000000,0.06226341,0.02985716,0.03965346,0.04014514,0.01483593,0.01682813,0.25422022
58.464000,0.13699152,0.57079537,2111.40209321,3601.25019994,22.92918285,39.24332116,0.30117160,0.43362832,0.08333333,-209.77798777,147.25365209,11.51079784,47.83943804,-10.43778913,33.01407184,0.26598938,19.24096249,6.53327940,-1.63234132,-9.66806262,8.67202014,11.36203286,-0.35710587,0.36019950,-0.01967592,-0.77922791,-1.09575315,0.56660116,0.51510919,-0.39458884,0.79747313,0.27548846,0.33706993,-0.65744987,-0.69447448,0.01960251,0.01425607,0.02546446,0.05152250,1.00000000,0.06750743,0.03041788,0.03597586,0.04195527,0.01511882,0.01921088,0.24641558
58.474667,0.12968881,0.54386828,2134.92277060,3582.54368192,22.41550903,41.10402892,0.32850441,0.45250737,0.08333333,-208.96834700,146.99618340,9.40226364,46.98678841,-12.13009116,34.97756695,1.99766673,15.44921548,7.77842717,-0.17396299,-13.24009598,7.14086836,12.20450739,-0.19535822,0.58814698,-0.06365050,-0.77105728,-1.08339558,0.60197308,0.55783275,-0.29930051,0.58903725,-0.10004636,0.30095518,-0.59737157,-0.12317163,0.02422792,0.01325253,0.02951530,0.05403441,1.00000000,0.07907179,0.02800400,0.03454626,0.04330589,0.01803499,0.01799878,0.24594475
58.485333,0.13423364,0.73018160,2214.33751062,3685.39334605,20.83828789,39.26964852,0.29967174,0.47138643,0.08333333,-207.57827195,147.15093460,13.29990684,43.88695813,-14.65509087,37.12296306,1.74054582,10.13589500,3.80612751,0.96894850,-11.52070844,9.99082607,12.07731001,-0.66055230,0.38045138,0.15120724,-0.77239896,-0.96900020,0.30642225,0.25063781,-0.23130690,-0.01304851,-0.62118649,0.25931727,-0.30821418,0.41636447,0.02943065,0.01332181,0.02940048,0.05184536,1.00000000,0.09819204,0.03055699,0.03324372,0.04458804,0.01633154,0.01890496,0.25446453
58.496000,0.12585017,0.91506882,2122.31048642,3623.24728381,21.02338121,40.72241439,0.31455905,0.49026549,0.08333333,-205.93810477,148.91304857,12.72444332,41.38315230,-13.48146097,37.58430066,-0.08948289,12.41102740,4.52458628,1.80692186,-9.92726097,10.80492550,13.90375688,-0.93221597,0.24572818,0.60275872,-0.18136332,-0.57679970,0.09131334,0.06277870,-0.05058158,-0.29337244,-0.84592486,0.00734719,-0.07309874,0.97216894,0.03437783,0.01508181,0.02878217,0.05027874,1.00000000,0.10784169,0.03340776,0.03555375,0.04369316,0.01889309,0.02054013,0.26837365
58.506667,0.12710677,0.99687476,2128.44966621,3522.99835024,22.49377741,39.81635353,0.30087156,0.50914454,0.08333333,-207.87532147,150.27990780,8.25776017,42.11741342,-17.50742495,38.36065773,2.36663340,11.19616702,6.25835350,-2.07796568,-9.73429579,7.31968774,14.87270992,-1.26881583,0.15927157,0.56335455,0.23113258,-0.37613644,-0.31943212,-0.43223595,-0.12782715,-0.21096442,-1.11267515,-0.41969579,-0.19890073,1.31428569,0.03674486,0.01475749,0.03280015,0.05007723,1.00000000,0.11213767,0.03582746,0.03716091,0.04236500,0.01737938,0.02097414,0.27666793
58.517333,0.12447359,0.81675776,2063.78298974,3493.97965375,20.82233481,39.87041586,0.30537524,0.52802360,0.16666667,-208.34792947,152.48275372,12.19113619,44.81195603,-17.56645433,37.34723572,2.89560073,12.01025128,3.59631627,-5.28227102,-9.93790626,7.75440724,16.83502890,-1.24589400,0.31663045,0.40279744,0.75239914,0.12666541,-0.88232560,-0.77470032,0.44438259,0.21392669,-1.19265825,-0.55461859,-0.37260158,1.35020065,0.03356230,0.01419241,0.02978575,0.05312361,1.00000000,0.10298044,0.03694625,0.03981464,0.04281082,0.02035726,0.01980870,0.27760819
58.528000,0.12621099,0.72647681,2192.70967963,3681.74973617,21.83039534,40.66305125,0.29402835,0.54690265,0.25000000,-217.39461983,145.63651876,14.71566688,45.05387516,-14.33949085,34.09247663,0.03781114,15.39358691,0.65995880,-7.49607438,-10.41963204,9.59287483,18.43933804,-1.06831295,0.50205515,-0.02405297,0.95113635,0.57196310,-1.15688261,-0.69513274,0.58406551,0.41459024,-0.92541913,-0.80474961,-0.54424406,1.17690676,0.02909543,0.01400048,0.02725036,0.05371515,1.00000000,0.09259344,0.03394673,0.03803752,0.04271979,0.01801908,0.01995029,0.27105766
58.538667,0.12608744,0.76824128,2141.47869989,3649.51304531,22.24002558,39.28200701,0.29420815,0.56578171,0.25000000,-217.90559194,146.06376259,17.39148415,48.90849305,-13.01120611,32.52797475,-1.06947995,17.06992837,3.84116599,-6.34271176,-13.45049028,8.87981221,20.03772200,-0.92484192,0.49522255,0.00883658,0.59858143,0.75553423,-1.27017790,-0.61190934,0.42551353,0.20939277,-0.24696321,-0.54413606,-0.32604390,0.70084038,0.02495260,0.01468436,0.02513453,0.05721905,1.00000000,0.08186381,0.03198248,0.03928405,0.04294122,0.01724783,0.02055444,0.26648765
58.549333,0.12812024,0.64125407,2113.40578111,3537.79683935,20.74536340,41.16267923,0.29878805,0.58466077,0.25000000,-216.59666146,150.20682294,13.39464747,48.42448877,-14.55555125,31.63429368,-3.81209341,13.57936862,8.12691083,-7.69109731,-16.35358059,5.34590656,21.28757518,-0.34135073,0.58900052,0.29874402,0.00539840,0.83283020,-1.07235687,-0.61133721,0.51655521,0.21633932,0.47832190,-0.39861906,0.14731434,0.32647096,0.02098540,0.01815058,0.02467464,0.06420814,1.00000000,0.07463867,0.03497913,0.04201238,0.04345794,0.01780033,0.02207357,0.26377872
58.560000,0.12872124,0.81084227,2015.05514583,3408.86257519,20.63437788,38.96610910,0.28245873,0.60353982,0.25000000,-212.52939675,152.03921418,11.42517271,50.37284168,-11.33187564,29.45439326,-4.38615459,16.15354365,9.48804879,-6.13945846,-16.00177196,5.42979424,21.59117865,0.12482431,0.38741411,0.19979534,-0.37012681,0.35752729,-0.78843068,-0.57110894,0.31073334,0.41824835,0.73313868,-0.36303738,0.32707695,-0.15463433,0.01906604,0.01891727,0.02416937,0.06763562,1.00000000,0.06998194,0.03511523,0.04487143,0.04653070,0.01753743,0.02200756,0.26167775
58.570667,0.12586424,1.10788175,1953.68331207,3363.80980872,21.37361986,41.10101601,0.30721748,0.62241888,0.25000000,-211.90941157,153.97842788,10.04503458,47.23406447,-10.30258227,30.43515171,-1.38330799,13.63347032,5.30689319,-3.88087721,-14.84828089,6.56405299,19.95723923,1.02665012,0.57675704,0.16607735,-0.63407539,0.06509058,-0.32414633,-0.46230759,0.22289134,0.55659491,0.86930186,-0.25122286,0.44555955,-0.52692617,0.01728130,0.01801397,0.02441874,0.06501101,1.00000000,0.07550778,0.03773331,0.04741562,0.04805130,0.01752151,0.02160465,0.25726905
58.581333,0.12814344,1.04936761,1959.55999597,3428.17939189,21.87483984,39.45448548,0.27691258,0.64129794,0.25000000,-214.89392203,152.64669051,12.22977274,42.90128923,-10.61535384,29.03672868,-1.85231319,15.34766128,3.56646883,-0.06799312,-9.73839309,8.70504167,17.51283146,1.01747007,0.27516627,0.05422377,-0.88886228,-0.04848533,-0.07480658,-0.48397697,0.28226533,0.20776337,0.50925717,-0.19697064,0.37725641,-0.32803563,0.01895079,0.01732336,0.02489275,0.06133793,1.00000000,0.08298421,0.03715436,0.04828218,0.05134780,0.01654208,0.02146779,0.25413816
58.592000,0.11836677,0.71121149,1990.52055989,3521.98847882,21.38817851,40.55038898,0.28659457,0.66017699,0.25000000,-212.17274096,153.32714560,16.53683701,42.17520776,-12.66658426,31.10524275,-1.70276102,17.55059212,5.79064098,-0.67225757,-13.01107167,11.19334241,18.11410772,0.90493347,-0.34391268,0.25321062,-0.67991376,-0.07751425,0.39349861,-0.27895081,0.40531124,-0.21172225,0.09142214,-0.14306601,0.44259349,-0.13312793,0.02198117,0.01714042,0.02922943,0.05981671,1.00000000,0.09324530,0.03672682,0.04883289,0.05486242,0.01716261,0.02077572,0.25252799
58.602667,0.12213781,0.59864868,2210.09063890,3717.66342561,23.31694272,40.24371723,0.26632655,0.67905605,0.25000000,-213.06962136,148.29163003,17.24044755,44.72026243,-15.71939336,29.80660949,-4.58138393,15.90110556,6.86438283,-3.49296773,-15.67226083,11.24305953,16.35446595,0.63042882,-0.72870858,0.33721648,-0.44582796,-0.75587149,0.57807692,-0.41060036,0.15960937,-0.01960510,-0.23538245,-0.13133561,0.03845565,0.09175083,0.02834266,0.01709957,0.03439478,0.05498588,1.00000000,0.10948360,0.03206960,0.04874815,0.05376123,0.01631401,0.01798122,0.25224820
58.613333,0.12130497,0.89890449,2110.36272234,3612.09847936,20.51102383,39.48767172,0.27786003,0.69793510,0.25000000,-207.24267485,150.90494335,15.54785985,43.67644584,-12.45560559,31.64024718,-5.95100128,17.82943292,9.38999976,-1.62114063,-15.75874622,10.76130281,15.90420806,0.31413715,-0.84563170,-0.07160777,0.06838718,-0.95865855,0.70283438,-0.63614201,-0.00079926,0.69511076,-0.64804092,-0.18973152,-0.29315887,0.60836034,0.03806205,0.01757053,0.03760460,0.05456844,1.00000000,0.13349631,0.03114142,0.05079989,0.05293565,0.01743970,0.01851115,0.25326981
58.624000,0.12190931,0.78892955,2076.61283539,3514.80678685,19.88199706,41.12998207,0.28996231,0.71681416,0.25000000,-209.32308623,151.70427905,12.05934337,43.22759478,-12.52868591,31.05778000,-6.54747569,17.26329876,7.20119582,-5.38172205,-17.47523347,6.41315614,22.23385218,-0.26755177,-0.90337742,-0.78602956,0.14823724,-1.19014157,0.80240840,-0.27460390,-0.28114934,0.96895425,-0.68885325,0.10992469,-0.50294205,1.16302685,0.04539834,0.01826134,0.03868846,0.05831966,1.00000000,0.15941940,0.03093430,0.05307380,0.05087916,0.01784975,0.01815866,0.25550732
58.634667,0.12772585,1.15875813,2161.62108776,3635.58177349,20.12671317,38.87530142,0.28363666,0.73569322,0.25000000,-208.21683580,147.92484146,12.71309742,44.90878349,-12.46813574,35.53921482,-3.40925042,16.59037845,3.80018504,-7.16169213,-15.45577494,8.51415816,21.12475810,-1.03489630,-1.01111019,-1.03901773,0.16073275,-1.23665299,0.42819381,0.17893178,-0.42868523,0.51951477,-0.47481618,0.82746510,-0.47974256,1.42795571,0.05163121,0.01934500,0.03777948,0.06176302,1.00000000,0.16550296,0.03579837,0.05393307,0.05390235,0.02086150,0.01644573,0.26375417
58.645333,0.12196928,0.79591605,2260.58463227,3695.65692868,21.90817428,41.28657097,0.28726743,0.75457227,0.16666667,-209.86033071,146.72553166,14.81483172,44.89092077,-20.14186149,33.15322301,-5.61606186,15.30247409,7.60680022,-4.31549872,-12.96084677,5.79800278,20.28376648,-1.35521541,-0.66674866,-0.74571390,0.31104118,-0.93690945,0.01346717,0.46874924,-0.59015163,0.15603116,-0.12491548,1.02989513,-0.31796979,1.44968265,0.05053153,0.02006894,0.03962938,0.06069130,1.00000000,0.16564322,0.03166309,0.05285455,0.05543932,0.02044859,0.01430641,0.27772223
58.656000,0.12010830,0.83497650,2230.29845845,3573.40779052,21.22341161,38.97928566,0.25885272,0.77345133,0.16666667,-213.88713422,147.58281134,10.23926969,45.77402752,-18.43448087,35.36051804,-6.75785893,13.79493038,13.61433075,-6.69895600,-13.60431856,6.89401702,24.02927133,-1.81219201,-0.56677236,-0.27580690,0.69901848,-0.70073981,-0.38680461,0.37134947,-0.98790957,-0.02739874,0.21350866,0.93768208,-0.49845304,1.03471377,0.04191434,0.02005769,0.03907485,0.06439081,1.00000000,0.15406929,0.03196874,0.04991308,0.05368660,0.01978180,0.01613591,0.28130399
58.666667,0.11619460,0.76360211,2225.73343902,3555.34402731,24.97117018,40.51862783,0.26736442,0.79233038,0.16666667,-218.98250867,144.93235457,7.08400338,42.03231948,-21.92718833,35.23334951,-2.29814695,14.55624682,13.25926016,-4.08436474,-9.07603742,7.66971953,27.25207368,-1.76571610,-0.18307615,0.01002535,0.95324211,-0.03991395,-0.40812024,0.34856503,-1.06099456,-0.09574384,0.55832848,0.79773941,-0.76903972,0.50337023,0.03300182,0.02003391,0.03598782,0.07009245,1.00000000,0.12237249,0.03101686,0.04456585,0.05292850,0.01822159,0.01717886,0.27923062
58.677333,0.11455365,0.75755194,2250.31553419,3572.36403233,21.23439236,40.01321141,0.23493499,0.81120944,0.16666667,-219.80497916,143.58570221,10.53432722,45.13753392,-21.66780130,31.07409869,-0.56063671,14.63641511,6.57363789,-5.07860062,-7.75207319,8.76464032,27.78522733,-1.85588263,0.24018320,-0.08450199,0.84814570,0.74566522,-0.48899310,0.10606635,-1.03509967,-0.23486326,0.52394112,0.60186763,-0.91487525,0.19220178,0.02247665,0.02118231,0.03082650,0.07564011,1.00000000,0.09642325,0.03402589,0.04544467,0.05416991,0.01905994,0.01940887,0.27384853
58.688000,0.11186185,0.58228770,2133.23387246,3471.73114437,19.78867814,40.10787329,0.24978360,0.83008850,0.16666667,-217.72883849,147.25130071,12.92101549,48.67139071,-16.67305082,28.39011782,-2.88043098,11.49598247,5.83455303,-3.53796761,-10.89130079,7.74776318,25.95370221,-1.64507929,0.49705930,0.12798317,0.99097154,1.64273607,-0.16641583,0.14589352,-0.61540303,-0.49632695,-0.19828056,0.21158568,-0.49013677,-0.01571941,0.01683517,0.02313440,0.03007044,0.07926409,1.00000000,0.08466136,0.03235888,0.04572535,0.05447031,0.01785216,0.02000759,0.27342516
58.698667,0.11029564,0.89620301,2126.82682003,3497.53014622,23.73394693,41.01173694,0.24394148,0.84896755,0.16666667,-220.04662467,148.36095557,13.78659449,50.67915119,-14.81226455,29.55145116,-5.38482838,8.49981507,7.20415931,-0.90065588,-11.45451775,1.69038173,23.56271571,-1.54351629,0.56743207,0.70253471,1.06995482,1.57280030,-0.00753338,0.18699651,-0.25122319,-0.65132736,-0.90554999,-0.17473527,-0.38951455,-0.15552958,0.01552206,0.02498804,0.02985060,0.07716511,1.00000000,0.07790366,0.02846623,0.04294706,0.05685008,0.01707603,0.02022673,0.27342743
58.709333,0.11132050,0.97713440,2095.15277852,3442.61894772,22.98542999,38.98482311,0.23237245,0.86784661,0.08333333,-221.52277097,149.36744398,12.27774456,51.46733908,-12.29537382,32.87995654,-2.75443782,9.10917755,5.85835432,-2.49642642,-11.00791952,-1.44714330,24.18198057,-1.40244451,0.67374724,1.12950081,1.05822194,1.11474072,0.32468385,0.25120130,-0.13049751,-0.25876253,-1.17667346,-0.34785186,-0.30612563,-0.48663381,0.01639616,0.02464575,0.03108305,0.07472533,1.00000000,0.07448194,0.02583368,0.03893315,0.05743087,0.01837708,0.01966103,0.27348709
58.720000,0.11014708,0.74070483,1999.12395375,3365.81947494,22.10827195,41.25495043,0.24863907,0.88672566,0.16666667,-224.54191742,148.57734653,10.11546756,48.58632560,-10.29266576,33.02460959,-4.50541748,9.12147954,6.64983307,-3.70262891,-8.51354054,2.80719576,21.64199485,-1.14874898,0.40046105,0.77642817,0.43615257,0.42710511,0.67124061,0.21567531,0.18640770,0.46471976,-1.02701303,-0.15169455,-0.05703168,-0.42809486,0.01797576,0.02402328,0.03033825,0.06861290,1.00000000,0.07933125,0.02746841,0.03491987,0.05676397,0.01970436,0.01778347,0.27583684
58.730667,0.11612014,0.84027127,1981.08359888,3336.40914740,23.50079041,38.79087165,0.24090588,0.90560472,0.25000000,-225.21489015,150.02416167,13.41749354,51.54335621,-8.13697328,33.96627524,-3.68279685,13.83420135,8.92809175,-11.37540775,-11.71359284,7.83806326,24.42910720,-0.91200416,-0.19957887,0.26803963,-0.08485969,-0.09709530,0.65675905,0.24763441,0.82022910,0.63833673,-1.14237765,0.04041571,0.39078083,-0.13269377,0.02124863,0.02101603,0.03113116,0.06015984,1.00000000,0.08633556,0.03045637,0.03291225,0.05621772,0.01933866,0.01645396,0.27593025
58.741333,0.11313813,0.68203671,2003.56055007,3364.31530774,25.63188431,41.31910557,0.25046271,0.92448378,0.25000000,-229.04864027,149.25057902,16.39742030,52.26668936,-11.96712474,34.10010791,-0.97353174,13.92228564,7.04874868,-15.76229479,-13.83729274,6.20248982,27.32809919,-0.28963927,-0.37554259,-0.09716657,-0.57401597,-0.51107714,0.30089610,0.20778185,1.08134618,0.45154720,-0.82566065,0.22554752,0.63699452,0.12307501,0.02773626,0.01956249,0.03477517,0.05521058,1.00000000,0.09811169,0.02908258,0.03259956,0.05609819,0.01830760,0.01406569,0.27526807
58.752000,0.11272283,0.94698612,2013.09751931,3423.87324889,23.89595619,39.25147158,0.22480967,0.94336283,0.25000000,-228.21958144,149.34937739,20.29873843,51.64600570,-17.87952340,34.17773202,1.96087405,11.80985572,7.61330127,-9.10248268,-10.05399889,4.67509445,21.53789031,0.27797846,-0.49345563,-0.56404792,-0.90112090,-0.73375083,0.02384264,-0.00417510,0.85264594,0.16842566,-0.20599777,0.47383662,0.29005037,0.20671518,0.03572932,0.02077175,0.03653397,0.05521500,1.00000000,0.11420013,0.02901720,0.03211616,0.05399772,0.01925692,0.01241848,0.27938810
58.762667,0.10903585,0.76867900,2113.64381279,3507.96881360,20.21387074,40.06462058,0.22943335,0.96224189,0.25000000,-223.74411903,147.41006927,15.05710745,48.63608783,-16.81854028,34.25608912,-2.93004446,13.30463438,11.52064401,-6.65984501,-9.28766209,5.63631098,22.73118995,0.29135083,-0.72921144,-1.04147244,-0.99575730,-0.93727617,-0.21427703,0.04583997,0.75959264,0.14579096,0.31858875,0.86977091,-0.02847170,0.35897781,0.04156440,0.02225009,0.03809564,0.05703673,1.00000000,0.12447728,0.03289641,0.03417738,0.05311337,0.01824867,0.01317843,0.28302783
58.773333,0.10484086,0.96367012,2120.64244396,3485.34747462,23.60441458,40.69727507,0.21223481,0.98112094,0.25000000,-224.16069411,144.81150759,10.40774006,47.92136871,-13.41408405,33.79526272,-4.24763014,17.64526387,11.19503814,-10.03629591,-11.05622914,6.74008630,24.48745903,-0.35585852,-0.94814811,-1.14781639,-0.82942942,-0.85664269,-0.84718764,-0.22124136,0.60549651,0.31333559,0.87067578,1.17363334,-0.23415843,0.17716200,0.04386458,0.02201413,0.03726808,0.05525290,1.00000000,0.12476768,0.03199724,0.03442552,0.05700839,0.01887890,0.01364789,0.28700320
58.784000,0.10456547,1.03484292,2217.72893937,3554.65396100,20.54899898,39.18927592,0.21906297,1.00000000,0.16666667,-222.06049775,146.89710366,9.54046813,44.67784590,-15.94081414,32.70980906,-3.34681068,16.73245202,7.86814655,-6.72028671,-8.06291048,4.48106184,25.35793866,-0.69457353,-0.54274392,-1.19904465,-0.71294452,-0.00364413,-0.84959988,-0.54696297,0.06515842,0.27650587,0.84326248,1.06933457,-0.01670308,0.21461021,0.04191610,0.02317430,0.03603015,0.05749708,1.00000000,0.11593418,0.03137877,0.03274790,0.05842795,0.01711589,0.01445178,0.29449365
58.794667,0.10208047,0.88187521,2188.54139562,3535.63234842,23.16695597,41.43413116,0.23064274,0.01817149,0.25000000,-221.06738713,146.29224614,6.08823033,43.60052957,-15.21411576,33.52020748,-2.91447466,14.43951889,5.21955710,-6.26831792,-5.70443227,2.33874583,25.61580188,-0.96295497,0.07682968,-1.04387275,-0.46102390,0.94981613,-0.47466807,-0.77374385,-0.72803062,-0.04866566,0.21694879,0.56730806,-0.14866214,0.23376013,0.03601735,0.02373236,0.03308434,0.05706742,1.00000000,0.10249771,0.03531158,0.03484707,0.05718005,0.01699810,0.01508164,0.30352952
58.805333,0.10557362,0.83356596,2259.87220131,3550.27767704,23.13002498,38.62800254,0.22200930,0.03634299,0.33333333,-227.79107538,142.74931666,5.89155403,44.33266706,-18.17346655,30.93577166,-1.65529400,17.19744575,10.31296536,-7.04166579,-2.61048088,6.84907429,26.38432905,-0.91625487,0.97329960,-0.42389299,-0.28497954,1.08307152,-0.22366355,-0.39153193,-1.41745112,-0.33690421,0.09910215,0.29805093,-0.29482115,-0.04170754,0.02987420,0.02454805,0.03026828,0.06237528,1.00000000,0.08874157,0.03816039,0.03583023,0.05550191,0.01731925,0.01620100,0.30694862
